Rider_ID,Subcounty_ID,Subcounty,Latitude,Longitude,Daily_Distance_km,Daily_Income_KES,Income_Volatility,Distance_to_BSS_km,Petrol_Daily_Cost_KES,Electric_Daily_Cost_KES,PAYG_Daily_Payment_KES,Net_Savings_KES,Default_Probability,Default_Indicator,Churn_Probability,Churn_Indicator
RID-0805,SC-MATHARE,Mathare,-1.2421960317775043,36.88570498669448,81.1,962.0,0.31,1.79,513.0,310.0,450.0,203.0,0.0334,1,0.3746,0
RID-0806,SC-MAKADARA,Makadara,-1.3369237572447619,36.84140978279615,60.6,1239.0,0.099,2.33,396.0,234.0,450.0,162.0,0.0073,0,0.2405,0
RID-0807,SC-EMBAKASI,Embakasi,-1.3399305851018017,36.88699952131186,69.6,1204.0,0.208,0.33,448.0,267.0,450.0,180.0,0.0064,0,0.2299,1
RID-0808,SC-NJIRU,Njiru,-1.2516687593958071,36.911007095606024,66.2,1184.0,0.153,2.63,428.0,255.0,450.0,173.0,0.012,0,0.2915,0
RID-0809,SC-MATHARE,Mathare,-1.2784371962625063,36.844920852558374,98.6,908.0,0.174,1.7,613.0,375.0,450.0,239.0,0.0194,0,0.3025,0
RID-0810,SC-KIBRA,Kibra,-1.3108546534120211,36.78638688674072,74.1,784.0,0.123,0.49,473.0,284.0,450.0,189.0,0.017,0,0.1974,0
RID-0811,SC-EMBAKASI,Embakasi,-1.3244347510667451,36.90353641744279,96.0,877.0,0.219,1.12,599.0,365.0,450.0,233.0,0.0216,0,0.3005,0
RID-0812,SC-KAMUKUNJI,Kamukunji,-1.2959336016917453,36.839566897793475,89.1,1039.0,0.31,1.13,559.0,340.0,450.0,219.0,0.0201,1,0.3517,1
RID-0813,SC-KIBRA,Kibra,-1.2815309581940293,36.8118092210358,114.6,1109.0,0.201,1.13,705.0,434.0,450.0,271.0,0.0088,0,0.3131,0
RID-0814,SC-NJIRU,Njiru,-1.2759916247385519,36.95659464835758,57.8,566.0,0.1,3.39,380.0,224.0,450.0,156.0,0.0858,1,0.2827,1
RID-0815,SC-KAMUKUNJI,Kamukunji,-1.268772068910168,36.82203473422495,98.9,998.0,0.229,0.22,615.0,376.0,450.0,239.0,0.0111,0,0.2697,0
RID-0816,SC-MATHARE,Mathare,-1.2436244471249027,36.89575863836825,97.2,1032.0,0.162,1.63,605.0,370.0,450.0,236.0,0.0122,0,0.2895,1
RID-0817,SC-MATHARE,Mathare,-1.2824508961248884,36.84664994357971,65.4,944.0,0.285,1.22,424.0,252.0,450.0,172.0,0.0282,0,0.3087,0
RID-0818,SC-MATHARE,Mathare,-1.23964677066313,36.870429906216515,95.1,1258.0,0.184,2.48,593.0,362.0,450.0,232.0,0.0089,0,0.3419,1
RID-0819,SC-DAGORETTI,Dagoretti,-1.2819704744952094,36.75081178432801,85.0,1084.0,0.126,0.46,536.0,325.0,450.0,211.0,0.0062,0,0.2086,1
RID-0820,SC-MATHARE,Mathare,-1.2521860815814372,36.83847055743378,76.6,1262.0,0.126,0.82,488.0,293.0,450.0,194.0,0.0042,0,0.2132,0
RID-0821,SC-KAMUKUNJI,Kamukunji,-1.2640536458675709,36.86839179984855,67.6,957.0,0.265,0.59,437.0,260.0,450.0,176.0,0.0198,0,0.2704,0
RID-0822,SC-WESTLANDS,Westlands,-1.2695878148813604,36.79913046100372,69.2,1187.0,0.144,0.52,446.0,266.0,450.0,179.0,0.0054,0,0.2039,0
RID-0823,SC-MATHARE,Mathare,-1.2906221500511144,36.87528509512036,110.7,1327.0,0.264,1.41,683.0,420.0,450.0,263.0,0.0066,0,0.3643,0
RID-0824,SC-MATHARE,Mathare,-1.248558851165717,36.863756179660015,80.0,1262.0,0.129,1.38,507.0,306.0,450.0,201.0,0.0051,0,0.2404,0
RID-0825,SC-MATHARE,Mathare,-1.23751293280259,36.858318455380406,91.7,782.0,0.157,2.69,574.0,349.0,450.0,225.0,0.0386,0,0.3294,1
RID-0826,SC-NJIRU,Njiru,-1.238707881482128,36.91960671322616,68.1,949.0,0.192,2.94,439.0,262.0,450.0,177.0,0.0326,0,0.3336,1
RID-0827,SC-MATHARE,Mathare,-1.2604710430174848,36.861512914841946,68.3,931.0,0.306,0.28,440.0,263.0,450.0,178.0,0.0231,0,0.2826,0
RID-0828,SC-MATHARE,Mathare,-1.2554938415591812,36.85760946142334,96.2,1098.0,0.304,0.94,600.0,366.0,450.0,234.0,0.0147,0,0.3476,0
RID-0829,SC-MAKADARA,Makadara,-1.3026294519134334,36.87652094342883,59.8,1137.0,0.13,1.03,391.0,231.0,450.0,160.0,0.0074,0,0.206,0
RID-0830,SC-MATHARE,Mathare,-1.2687352847447644,36.83286845798523,73.8,832.0,0.166,0.99,472.0,283.0,450.0,189.0,0.021,0,0.2376,0
RID-0831,SC-MATHARE,Mathare,-1.2250083219158916,36.89262908157381,80.5,1014.0,0.116,0.52,510.0,308.0,450.0,202.0,0.0078,0,0.2011,0
RID-0832,SC-MATHARE,Mathare,-1.2858452539021124,36.8787941561049,81.7,596.0,0.202,1.17,517.0,312.0,450.0,205.0,0.0523,0,0.2752,1
RID-0833,SC-KIBRA,Kibra,-1.3250594954110269,36.79026974430662,77.3,1288.0,0.191,0.34,492.0,296.0,450.0,196.0,0.0043,0,0.229,0
RID-0834,SC-KASARANI,Kasarani,-1.21411551741973,36.895311843993674,85.9,898.0,0.296,0.82,541.0,328.0,450.0,213.0,0.027,0,0.3234,0
RID-0835,SC-MATHARE,Mathare,-1.275675313311728,36.851189178953675,90.4,1011.0,0.303,1.82,567.0,344.0,450.0,222.0,0.0268,0,0.3841,0
RID-0836,SC-MATHARE,Mathare,-1.278323838309625,36.84836355583539,91.0,938.0,0.172,1.57,570.0,347.0,450.0,223.0,0.0174,0,0.2859,0
RID-0837,SC-NJIRU,Njiru,-1.251343565800987,36.92568480021778,65.2,1229.0,0.198,2.89,423.0,251.0,450.0,171.0,0.0139,0,0.3313,1
RID-0838,SC-MATHARE,Mathare,-1.2463589586857475,36.89474492310672,75.7,450.0,0.295,1.93,483.0,290.0,450.0,193.0,0.1522,0,0.3638,1
RID-0839,SC-MATHARE,Mathare,-1.2716010648274008,36.86978809001071,97.9,997.0,0.274,1.34,610.0,372.0,450.0,237.0,0.0202,0,0.3497,1
RID-0840,SC-STAREHE,Starehe,-1.2650062977939411,36.83444004541839,93.4,979.0,0.081,1.23,584.0,356.0,450.0,228.0,0.0089,0,0.2226,0
RID-0841,SC-DAGORETTI,Dagoretti,-1.2914808946416783,36.75885364836719,59.4,909.0,0.157,1.41,389.0,230.0,450.0,160.0,0.0196,0,0.2339,1
RID-0842,SC-STAREHE,Starehe,-1.2653550209463869,36.80024675155346,85.3,1345.0,0.181,0.05,537.0,326.0,450.0,212.0,0.003,0,0.2214,0
RID-0843,SC-KASARANI,Kasarani,-1.2026168787122145,36.91774581674533,50.3,823.0,0.135,0.18,338.0,196.0,450.0,141.0,0.0161,0,0.1715,0
RID-0844,SC-EMBAKASI,Embakasi,-1.3252657220835717,36.90075875670895,80.7,1154.0,0.128,1.07,511.0,309.0,450.0,203.0,0.0064,0,0.2281,0
RID-0845,SC-KIBRA,Kibra,-1.3013334201437785,36.78081372360841,108.5,1071.0,0.089,0.14,670.0,411.0,450.0,258.0,0.0044,0,0.2016,0
RID-0846,SC-MATHARE,Mathare,-1.2385404390446797,36.912277449892386,65.8,1252.0,0.234,2.19,426.0,253.0,450.0,173.0,0.0119,0,0.3225,0
RID-0847,SC-KIBRA,Kibra,-1.3307197206526995,36.75737910793692,67.5,867.0,0.143,2.81,436.0,260.0,450.0,176.0,0.0327,0,0.2951,0
RID-0848,SC-EMBAKASI,Embakasi,-1.3039236280879025,36.914431250102524,91.5,853.0,0.093,2.04,573.0,348.0,450.0,224.0,0.0187,0,0.2593,0
RID-0849,SC-MATHARE,Mathare,-1.2646173274768955,36.89406521326642,56.9,1219.0,0.135,1.16,375.0,220.0,450.0,155.0,0.0062,0,0.2108,0
RID-0850,SC-MATHARE,Mathare,-1.286772115994465,36.878858372460634,70.5,1085.0,0.272,1.12,453.0,271.0,450.0,182.0,0.0162,0,0.3023,0
RID-0851,SC-DAGORETTI,Dagoretti,-1.3051172164151779,36.778387558124145,88.9,691.0,0.284,0.61,558.0,339.0,450.0,219.0,0.0445,0,0.3094,0
RID-0852,SC-MAKADARA,Makadara,-1.2601496929366376,36.84466686824433,70.5,892.0,0.196,0.3,453.0,271.0,450.0,182.0,0.0159,0,0.2234,0
RID-0853,SC-MATHARE,Mathare,-1.2709911427181717,36.8821917577396,76.5,1077.0,0.18,1.49,487.0,293.0,450.0,194.0,0.0121,0,0.2696,0
RID-0854,SC-KAMUKUNJI,Kamukunji,-1.2927426129957902,36.84409177564135,91.2,1168.0,0.315,0.88,571.0,347.0,450.0,224.0,0.0125,0,0.3456,0
RID-0855,SC-KASARANI,Kasarani,-1.2194922315891519,36.861606536876046,86.3,864.0,0.128,2.62,543.0,329.0,450.0,214.0,0.0264,0,0.3003,0
RID-0856,SC-KASARANI,Kasarani,-1.2202767549218847,36.886205444518716,84.0,450.0,0.132,0.23,530.0,321.0,450.0,209.0,0.0436,0,0.2021,0
RID-0857,SC-DAGORETTI,Dagoretti,-1.3028624564479954,36.77287264006937,74.9,1105.0,0.15,0.23,478.0,287.0,450.0,191.0,0.0063,1,0.2021,1
RID-0858,SC-MATHARE,Mathare,-1.285130137885585,36.881264103734964,85.6,756.0,0.121,0.99,539.0,327.0,450.0,212.0,0.0207,0,0.2266,0
RID-0859,SC-MATHARE,Mathare,-1.2655792586066361,36.85940479663009,78.1,597.0,0.171,0.72,497.0,299.0,450.0,197.0,0.0399,0,0.2346,0
RID-0860,SC-DAGORETTI,Dagoretti,-1.2771925620789657,36.75080102589138,86.9,450.0,0.299,0.92,546.0,331.0,450.0,215.0,0.108,0,0.331,0
RID-0861,SC-MAKADARA,Makadara,-1.2885877400556094,36.87936369321066,72.5,1163.0,0.228,1.0,465.0,278.0,450.0,186.0,0.0098,0,0.2718,0
RID-0862,SC-MATHARE,Mathare,-1.2666261676636665,36.852755265309845,77.3,1026.0,0.179,1.4,491.0,296.0,450.0,196.0,0.0137,0,0.2659,0
RID-0863,SC-MATHARE,Mathare,-1.281703010531156,36.84849178940042,65.2,955.0,0.304,1.21,422.0,251.0,450.0,171.0,0.0296,0,0.3202,0
RID-0864,SC-MATHARE,Mathare,-1.2010181114938254,36.88989359161474,79.5,1278.0,0.092,1.89,504.0,304.0,450.0,200.0,0.0049,0,0.2395,1
RID-0865,SC-MATHARE,Mathare,-1.2870214873241603,36.83855084086513,67.8,1127.0,0.13,1.59,438.0,261.0,450.0,177.0,0.009,0,0.2362,0
RID-0866,SC-MATHARE,Mathare,-1.2503626787656301,36.87594529594756,63.3,1323.0,0.216,1.78,412.0,244.0,450.0,167.0,0.0077,0,0.2882,0
RID-0867,SC-KIBRA,Kibra,-1.3040223232936528,36.77990088412892,83.9,721.0,0.228,0.41,529.0,320.0,450.0,209.0,0.0304,0,0.2598,1
RID-0868,SC-KASARANI,Kasarani,-1.222509085200058,36.90655759048319,83.2,993.0,0.089,0.95,525.0,318.0,450.0,208.0,0.0085,0,0.2065,0
RID-0869,SC-KAMUKUNJI,Kamukunji,-1.2832821398741334,36.800613992545046,91.7,677.0,0.177,0.43,574.0,349.0,450.0,225.0,0.027,0,0.2406,0
RID-0870,SC-EMBAKASI,Embakasi,-1.3145959926115038,36.882971871314794,73.5,954.0,0.236,1.68,470.0,282.0,450.0,188.0,0.0247,0,0.3089,1
RID-0871,SC-MATHARE,Mathare,-1.2564957716218297,36.92470518005207,86.1,950.0,0.248,2.32,542.0,329.0,450.0,213.0,0.0308,0,0.3651,1
RID-0872,SC-MATHARE,Mathare,-1.252650366690514,36.85872940627655,88.3,1125.0,0.233,1.1,554.0,337.0,450.0,218.0,0.0109,0,0.2988,0
RID-0873,SC-STAREHE,Starehe,-1.256563969960455,36.834653757744185,86.7,1009.0,0.157,0.94,545.0,331.0,450.0,215.0,0.0107,0,0.2449,0
RID-0874,SC-MATHARE,Mathare,-1.2515981101909632,36.87713701186431,67.6,1125.0,0.102,1.8,436.0,260.0,450.0,176.0,0.0086,0,0.2289,1
RID-0875,SC-DAGORETTI,Dagoretti,-1.2518691287034092,36.72138223129348,82.2,1141.0,0.183,0.43,520.0,314.0,450.0,206.0,0.0067,0,0.2337,1
RID-0876,SC-KIBRA,Kibra,-1.3055273584637708,36.76647237740037,85.5,1431.0,0.111,0.79,538.0,326.0,450.0,212.0,0.0022,0,0.2136,0
RID-0877,SC-MAKADARA,Makadara,-1.288889747073155,36.84162626977028,80.1,937.0,0.307,1.2,508.0,306.0,450.0,201.0,0.0294,0,0.3417,0
RID-0878,SC-STAREHE,Starehe,-1.2833473362721015,36.81909820171524,48.7,812.0,0.194,0.41,328.0,190.0,450.0,138.0,0.0236,0,0.2048,0
RID-0879,SC-DAGORETTI,Dagoretti,-1.2734836656131057,36.76236908887885,82.4,1049.0,0.156,2.05,521.0,315.0,450.0,206.0,0.014,0,0.2869,1
RID-0880,SC-MATHARE,Mathare,-1.2849143475289277,36.86609868222,113.2,840.0,0.264,1.75,697.0,429.0,450.0,268.0,0.0337,0,0.3851,0
RID-0881,SC-MATHARE,Mathare,-1.2741915970949835,36.839829901786494,74.6,1296.0,0.2,1.65,476.0,286.0,450.0,190.0,0.007,0,0.2862,0
RID-0882,SC-STAREHE,Starehe,-1.2793403410084874,36.81883034423089,69.1,943.0,0.154,0.4,445.0,266.0,450.0,179.0,0.0117,0,0.2046,0
RID-0883,SC-DAGORETTI,Dagoretti,-1.2444656702730894,36.75265919650722,85.6,887.0,0.275,2.09,539.0,327.0,450.0,212.0,0.0391,0,0.3713,0
RID-0884,SC-KIBRA,Kibra,-1.3425523500150847,36.77370451991658,84.7,906.0,0.288,2.16,534.0,323.0,450.0,211.0,0.0402,0,0.3831,0
RID-0885,SC-KAMUKUNJI,Kamukunji,-1.264572334091412,36.8867688554574,97.9,1144.0,0.242,1.48,609.0,372.0,450.0,237.0,0.0116,0,0.3346,0
RID-0886,SC-KASARANI,Kasarani,-1.2517196662447592,36.86240151229722,61.1,968.0,0.091,1.05,399.0,236.0,450.0,163.0,0.0107,0,0.1897,0
RID-0887,SC-STAREHE,Starehe,-1.2375806964925642,36.83279228354742,91.0,872.0,0.216,1.46,570.0,347.0,450.0,223.0,0.025,0,0.308,1
RID-0888,SC-MATHARE,Mathare,-1.2773658546375273,36.875692581722454,88.9,1333.0,0.263,2.04,558.0,339.0,450.0,219.0,0.0089,0,0.3654,0
RID-0889,SC-KIBRA,Kibra,-1.3677149547803376,36.78506751013194,77.9,829.0,0.113,2.36,495.0,298.0,450.0,197.0,0.0263,0,0.2693,0
RID-0890,SC-MATHARE,Mathare,-1.2534435765431382,36.88348540279076,85.1,1007.0,0.135,2.32,536.0,325.0,450.0,211.0,0.0158,0,0.2896,0
RID-0891,SC-MAKADARA,Makadara,-1.320277919045851,36.861713743228066,95.4,1130.0,0.292,1.97,595.0,363.0,450.0,232.0,0.0181,0,0.3911,1
RID-0892,SC-KAMUKUNJI,Kamukunji,-1.3035084925211917,36.850107675113485,93.1,674.0,0.085,1.1,582.0,354.0,450.0,227.0,0.0228,0,0.2195,0
RID-0893,SC-KAMUKUNJI,Kamukunji,-1.3029069264472604,36.836837983216796,62.9,1096.0,0.261,0.31,409.0,243.0,450.0,167.0,0.0116,0,0.2506,0
RID-0894,SC-MATHARE,Mathare,-1.2799163078958047,36.87802272483648,92.3,789.0,0.194,1.66,577.0,352.0,450.0,226.0,0.0311,0,0.3049,0
RID-0895,SC-STAREHE,Starehe,-1.2578309776668666,36.820307588600855,79.0,1165.0,0.187,1.31,502.0,302.0,450.0,199.0,0.0088,0,0.269,1
RID-0896,SC-KASARANI,Kasarani,-1.2192352401007993,36.87102817170733,81.1,807.0,0.082,1.58,513.0,310.0,450.0,203.0,0.0185,0,0.2238,0
RID-0897,SC-MATHARE,Mathare,-1.2659935329601357,36.86399590765917,81.1,1139.0,0.277,0.56,513.0,310.0,450.0,203.0,0.0109,0,0.2922,0
RID-0898,SC-KAMUKUNJI,Kamukunji,-1.2325841381794005,36.822760659484516,77.7,1221.0,0.166,0.9,494.0,298.0,450.0,197.0,0.0059,0,0.2389,0
RID-0899,SC-DAGORETTI,Dagoretti,-1.2637164552249511,36.763937175469316,97.9,1172.0,0.21,2.0,609.0,372.0,450.0,237.0,0.011,0,0.3392,0
RID-0900,SC-KIBRA,Kibra,-1.3093872719101973,36.8201724096839,78.7,1050.0,0.243,0.95,500.0,301.0,450.0,199.0,0.0143,0,0.2863,0
RID-0901,SC-KASARANI,Kasarani,-1.2125578905478627,36.90778318391336,63.2,954.0,0.249,1.51,411.0,244.0,450.0,167.0,0.026,0,0.2963,0
RID-0902,SC-DAGORETTI,Dagoretti,-1.2940624130603509,36.768471377648375,74.1,885.0,0.309,0.87,473.0,284.0,450.0,189.0,0.032,0,0.3187,0
RID-0903,SC-KASARANI,Kasarani,-1.1980706153237823,36.88748645425007,82.7,1294.0,0.208,2.22,522.0,316.0,450.0,207.0,0.0086,0,0.3283,1
RID-0904,SC-MATHARE,Mathare,-1.2863849438919754,36.860940387252086,98.4,860.0,0.176,1.17,613.0,374.0,450.0,238.0,0.019,0,0.2794,0
RID-0905,SC-MATHARE,Mathare,-1.2760007712879529,36.863729508507696,89.0,793.0,0.309,1.67,559.0,339.0,450.0,219.0,0.0516,0,0.3785,0
RID-0906,SC-KAMUKUNJI,Kamukunji,-1.260251237306317,36.83585396689826,67.2,1133.0,0.234,0.83,434.0,259.0,450.0,175.0,0.0108,0,0.2623,1
RID-0907,SC-KAMUKUNJI,Kamukunji,-1.2858564676262314,36.84616045469617,117.3,841.0,0.152,0.94,720.0,444.0,450.0,276.0,0.0152,0,0.277,0
RID-0908,SC-MATHARE,Mathare,-1.2430313823558943,36.82006221332031,84.0,810.0,0.11,0.28,530.0,321.0,450.0,209.0,0.0131,0,0.1936,0
RID-0909,SC-MATHARE,Mathare,-1.272134005895306,36.86922567384559,99.1,711.0,0.282,1.37,616.0,377.0,450.0,240.0,0.0509,0,0.3585,0
RID-0910,SC-MATHARE,Mathare,-1.2359984208714627,36.85516195104988,77.7,903.0,0.167,2.8,494.0,298.0,450.0,197.0,0.0307,0,0.3227,0
RID-0911,SC-MATHARE,Mathare,-1.2975310541208376,36.87739422891932,88.0,983.0,0.239,0.86,553.0,336.0,450.0,217.0,0.0161,0,0.2909,0
RID-0912,SC-MATHARE,Mathare,-1.2727072477765127,36.841206666818195,92.6,1049.0,0.193,1.65,579.0,353.0,450.0,227.0,0.0137,0,0.3043,1
RID-0913,SC-STAREHE,Starehe,-1.2874869077942643,36.821309492846886,98.3,1190.0,0.128,0.4,612.0,374.0,450.0,238.0,0.0041,0,0.2203,1
RID-0914,SC-MATHARE,Mathare,-1.2720948932907643,36.82088867885802,95.9,1105.0,0.224,0.49,598.0,365.0,450.0,233.0,0.0087,0,0.2752,0
RID-0915,SC-MATHARE,Mathare,-1.2420586760622574,36.890497500825575,93.1,962.0,0.095,1.54,582.0,354.0,450.0,227.0,0.0112,0,0.2416,0
RID-0916,SC-MATHARE,Mathare,-1.2469695601732098,36.842246286591504,75.3,960.0,0.179,1.23,480.0,289.0,450.0,192.0,0.0161,0,0.2566,1
RID-0917,SC-MATHARE,Mathare,-1.2640298306789504,36.864869573695415,71.4,1102.0,0.211,0.35,458.0,274.0,450.0,184.0,0.0089,0,0.2344,0
RID-0918,SC-EMBAKASI,Embakasi,-1.298024112208762,36.91336680977436,85.0,1255.0,0.185,1.78,536.0,324.0,450.0,211.0,0.0075,0,0.2958,0
RID-0919,SC-MAKADARA,Makadara,-1.31468347597557,36.86163991112827,94.0,1025.0,0.26,1.87,587.0,358.0,450.0,229.0,0.0213,0,0.3615,1
RID-0920,SC-KIBRA,Kibra,-1.305854391907695,36.81411644644293,76.7,906.0,0.279,0.77,488.0,294.0,450.0,194.0,0.025,0,0.2977,0
RID-0921,SC-KAMUKUNJI,Kamukunji,-1.2709098692035055,36.86078113374751,96.0,801.0,0.265,1.16,598.0,365.0,450.0,233.0,0.0339,0,0.3322,0
RID-0922,SC-MATHARE,Mathare,-1.2583234674414128,36.89320918290407,101.8,711.0,0.089,1.87,632.0,387.0,450.0,245.0,0.0258,0,0.262,0
RID-0923,SC-KAMUKUNJI,Kamukunji,-1.27680474408081,36.82777824179653,66.3,1133.0,0.127,0.37,429.0,255.0,450.0,173.0,0.0057,0,0.1878,0
RID-0924,SC-KAMUKUNJI,Kamukunji,-1.2569326005974961,36.85895806545078,67.4,1116.0,0.209,0.72,435.0,260.0,450.0,176.0,0.0098,0,0.2435,0
RID-0925,SC-MATHARE,Mathare,-1.2688608804225696,36.85541014065202,77.9,1115.0,0.304,1.29,495.0,298.0,450.0,197.0,0.0173,0,0.3412,0
RID-0926,SC-DAGORETTI,Dagoretti,-1.2870684890971846,36.75326369590535,84.6,974.0,0.28,0.63,534.0,323.0,450.0,210.0,0.0187,0,0.3023,0
RID-0927,SC-MATHARE,Mathare,-1.2560541546873758,36.87122617346886,72.1,1281.0,0.282,0.97,462.0,277.0,450.0,185.0,0.0086,0,0.3038,1
RID-0928,SC-MATHARE,Mathare,-1.2260008525084725,36.8864308630447,100.3,903.0,0.153,0.47,623.0,381.0,450.0,242.0,0.0116,0,0.2386,0
RID-0929,SC-STAREHE,Starehe,-1.2711872881746995,36.84382621161535,86.4,1191.0,0.183,1.47,543.0,330.0,450.0,214.0,0.0081,0,0.2823,0
RID-0930,SC-MATHARE,Mathare,-1.2806504780705508,36.87295854099894,80.6,992.0,0.193,2.03,511.0,308.0,450.0,202.0,0.0198,0,0.3069,0
RID-0931,SC-KIBRA,Kibra,-1.2788138730053378,36.78063908209215,58.5,878.0,0.118,0.7,384.0,226.0,450.0,158.0,0.0144,0,0.1879,0
RID-0932,SC-KAMUKUNJI,Kamukunji,-1.3019526785723816,36.83195822222814,60.3,1119.0,0.087,0.48,394.0,233.0,450.0,161.0,0.0054,0,0.1689,0
RID-0933,SC-EMBAKASI,Embakasi,-1.3317926607468478,36.88430476183744,84.2,1082.0,0.307,1.03,531.0,322.0,450.0,210.0,0.0173,0,0.3387,1
RID-0934,SC-MATHARE,Mathare,-1.2674101619718006,36.83688865961643,48.0,1071.0,0.138,1.25,324.0,188.0,450.0,137.0,0.0108,0,0.2065,1
RID-0935,SC-KASARANI,Kasarani,-1.2196876333210078,36.918045543475735,95.2,1016.0,0.138,2.08,594.0,362.0,450.0,232.0,0.0136,0,0.2926,0
RID-0936,SC-MATHARE,Mathare,-1.2781551236029385,36.895385678472834,77.6,992.0,0.1,0.35,494.0,297.0,450.0,196.0,0.0074,0,0.1855,0
RID-0937,SC-DAGORETTI,Dagoretti,-1.2827841582294481,36.76461161171248,128.6,1478.0,0.303,1.86,785.0,486.0,450.0,299.0,0.0052,0,0.4415,1
RID-0938,SC-NJIRU,Njiru,-1.2631566910770426,36.95709050454133,114.6,1237.0,0.219,3.11,705.0,434.0,450.0,271.0,0.0126,0,0.4266,0
RID-0939,SC-KIBRA,Kibra,-1.3368386780079062,36.80280495001673,77.3,1145.0,0.24,1.12,492.0,296.0,450.0,196.0,0.0112,0,0.2904,1
RID-0940,SC-MATHARE,Mathare,-1.2565632132041293,36.8760650243997,78.4,1022.0,0.299,1.43,498.0,300.0,450.0,198.0,0.0236,0,0.3448,0
RID-0941,SC-MATHARE,Mathare,-1.283511892112497,36.84709860315447,94.9,1201.0,0.163,1.09,592.0,361.0,450.0,231.0,0.006,0,0.2639,1
RID-0942,SC-MATHARE,Mathare,-1.2480554356349323,36.84603303991552,105.5,1104.0,0.229,1.16,653.0,401.0,450.0,253.0,0.0107,0,0.3209,0
RID-0943,SC-STAREHE,Starehe,-1.2657358741580174,36.797657243870795,55.4,1005.0,0.089,0.27,367.0,215.0,450.0,152.0,0.0074,0,0.1595,0
RID-0944,SC-KAMUKUNJI,Kamukunji,-1.2680365157466666,36.82034953370463,53.2,939.0,0.125,0.42,354.0,207.0,450.0,147.0,0.0114,0,0.1771,0
RID-0945,SC-KASARANI,Kasarani,-1.2089540012464095,36.91251261867292,70.7,984.0,0.279,1.07,454.0,271.0,450.0,182.0,0.0225,0,0.3049,0
RID-0946,SC-WESTLANDS,Westlands,-1.2789354363685914,36.811640531341695,88.7,450.0,0.264,1.17,557.0,338.0,450.0,219.0,0.1009,0,0.3228,0
RID-0947,SC-KIBRA,Kibra,-1.3097911547333287,36.77422316287614,87.5,1042.0,0.164,1.01,550.0,334.0,450.0,216.0,0.0101,0,0.2526,0
RID-0948,SC-KAMUKUNJI,Kamukunji,-1.3051710936815242,36.805747486166545,96.0,902.0,0.17,1.24,599.0,365.0,450.0,233.0,0.0168,0,0.276,0
RID-0949,SC-KAMUKUNJI,Kamukunji,-1.278006999054006,36.81370394457276,62.0,1319.0,0.208,0.98,404.0,239.0,450.0,165.0,0.0058,0,0.2477,0
RID-0950,SC-MATHARE,Mathare,-1.258093116011174,36.85973103567836,45.3,1004.0,0.08,0.57,309.0,177.0,450.0,131.0,0.0083,0,0.1566,0
RID-0951,SC-MATHARE,Mathare,-1.2464171444912362,36.8589590900102,92.9,762.0,0.138,1.72,581.0,354.0,450.0,227.0,0.027,0,0.2738,0
RID-0952,SC-STAREHE,Starehe,-1.2815889557269418,36.83963741408577,67.6,990.0,0.13,1.78,436.0,260.0,450.0,176.0,0.0148,0,0.2433,0
RID-0953,SC-KASARANI,Kasarani,-1.2132988394183177,36.90632311914366,49.7,791.0,0.14,1.34,334.0,194.0,450.0,140.0,0.0271,0,0.2127,0
RID-0954,SC-NJIRU,Njiru,-1.2406146482038294,36.90928855753585,82.2,1095.0,0.273,2.05,520.0,314.0,450.0,206.0,0.0204,0,0.3636,0
RID-0955,SC-MATHARE,Mathare,-1.2448642264002603,36.877249375880275,91.9,1058.0,0.147,2.32,575.0,350.0,450.0,225.0,0.0137,0,0.3057,1
RID-0956,SC-MATHARE,Mathare,-1.28033366257153,36.860118390526516,78.2,1192.0,0.126,1.58,497.0,299.0,450.0,197.0,0.0068,0,0.2444,1
RID-0957,SC-MATHARE,Mathare,-1.2607861457525527,36.86231006431197,73.1,842.0,0.201,0.19,468.0,281.0,450.0,187.0,0.0181,0,0.2245,0
RID-0958,SC-DAGORETTI,Dagoretti,-1.2863228006686291,36.77262733563662,77.6,1007.0,0.288,1.05,493.0,297.0,450.0,196.0,0.0208,0,0.318,1
RID-0959,SC-KASARANI,Kasarani,-1.1983646654465434,36.87375561613137,74.4,727.0,0.138,2.76,475.0,285.0,450.0,190.0,0.0468,0,0.2984,1
RID-0960,SC-MAKADARA,Makadara,-1.287558600193879,36.886578666390704,59.8,1140.0,0.099,0.41,392.0,231.0,450.0,160.0,0.0052,0,0.1713,0
RID-0961,SC-LANGATA,Lang'ata,-1.342263829586216,36.79181960850372,69.3,1104.0,0.166,1.17,446.0,266.0,450.0,180.0,0.0097,0,0.2398,1
RID-0962,SC-MATHARE,Mathare,-1.2197545910859846,36.88547419092214,87.8,1099.0,0.259,0.26,552.0,335.0,450.0,217.0,0.0099,0,0.2764,0
RID-0963,SC-MATHARE,Mathare,-1.2550138280871654,36.8859017694817,84.8,1000.0,0.212,2.44,535.0,324.0,450.0,211.0,0.0237,0,0.345,1
RID-0964,SC-MATHARE,Mathare,-1.257102243338062,36.8654780608657,82.5,1083.0,0.276,0.46,522.0,315.0,450.0,206.0,0.0124,0,0.2894,0
RID-0965,SC-MATHARE,Mathare,-1.2670282847142746,36.896268267176644,65.1,1321.0,0.31,0.9,422.0,251.0,450.0,171.0,0.0086,0,0.3092,0
